Printing from thread 4
   ID   |  i |  j |  k ||    x    |    y    |    z
  21632 |  2 |  1 | 24 || 0.06897 | 0.03448 | 0.82759 
  21633 |  3 |  1 | 24 || 0.10345 | 0.03448 | 0.82759 
  21634 |  4 |  1 | 24 || 0.13793 | 0.03448 | 0.82759 
  21635 |  5 |  1 | 24 || 0.17241 | 0.03448 | 0.82759 
  21636 |  6 |  1 | 24 || 0.20690 | 0.03448 | 0.82759 
  21637 |  7 |  1 | 24 || 0.24138 | 0.03448 | 0.82759 
  21638 |  8 |  1 | 24 || 0.27586 | 0.03448 | 0.82759 
  21639 |  9 |  1 | 24 || 0.31034 | 0.03448 | 0.82759 
  21640 | 10 |  1 | 24 || 0.34483 | 0.03448 | 0.82759 
  21641 | 11 |  1 | 24 || 0.37931 | 0.03448 | 0.82759 
  21642 | 12 |  1 | 24 || 0.41379 | 0.03448 | 0.82759 
  21643 | 13 |  1 | 24 || 0.44828 | 0.03448 | 0.82759 
  21644 | 14 |  1 | 24 || 0.48276 | 0.03448 | 0.82759 
  21645 | 15 |  1 | 24 || 0.51724 | 0.03448 | 0.82759 
  21646 | 16 |  1 | 24 || 0.55172 | 0.03448 | 0.82759 
  21647 | 17 |  1 | 24 || 0.58621 | 0.03448 | 0.82759 
  21648 | 18 |  1 | 24 || 0.62069 | 0.03448 | 0.82759 
  21649 | 19 |  1 | 24 || 0.65517 | 0.03448 | 0.82759 
  21650 | 20 |  1 | 24 || 0.68966 | 0.03448 | 0.82759 
  21651 | 21 |  1 | 24 || 0.72414 | 0.03448 | 0.82759 
  21652 | 22 |  1 | 24 || 0.75862 | 0.03448 | 0.82759 
  21653 | 23 |  1 | 24 || 0.79310 | 0.03448 | 0.82759 
  21654 | 24 |  1 | 24 || 0.82759 | 0.03448 | 0.82759 
  21655 | 25 |  1 | 24 || 0.86207 | 0.03448 | 0.82759 
  21656 | 26 |  1 | 24 || 0.89655 | 0.03448 | 0.82759 
  21657 | 27 |  1 | 24 || 0.93103 | 0.03448 | 0.82759 
  21658 | 28 |  1 | 24 || 0.96552 | 0.03448 | 0.82759 
  21659 | 29 |  1 | 24 || 1.00000 | 0.03448 | 0.82759 
  21660 |  0 |  2 | 24 || 0.00000 | 0.06897 | 0.82759 
  21661 |  1 |  2 | 24 || 0.03448 | 0.06897 | 0.82759 
  21662 |  2 |  2 | 24 || 0.06897 | 0.06897 | 0.82759 
  21663 |  3 |  2 | 24 || 0.10345 | 0.06897 | 0.82759 
  21664 |  4 |  2 | 24 || 0.13793 | 0.06897 | 0.82759 
  21665 |  5 |  2 | 24 || 0.17241 | 0.06897 | 0.82759 
  21666 |  6 |  2 | 24 || 0.20690 | 0.06897 | 0.82759 
  21667 |  7 |  2 | 24 || 0.24138 | 0.06897 | 0.82759 
  21668 |  8 |  2 | 24 || 0.27586 | 0.06897 | 0.82759 
  21669 |  9 |  2 | 24 || 0.31034 | 0.06897 | 0.82759 
  21670 | 10 |  2 | 24 || 0.34483 | 0.06897 | 0.82759 
  21671 | 11 |  2 | 24 || 0.37931 | 0.06897 | 0.82759 
  21672 | 12 |  2 | 24 || 0.41379 | 0.06897 | 0.82759 
  21673 | 13 |  2 | 24 || 0.44828 | 0.06897 | 0.82759 
  21674 | 14 |  2 | 24 || 0.48276 | 0.06897 | 0.82759 
  21675 | 15 |  2 | 24 || 0.51724 | 0.06897 | 0.82759 
  21676 | 16 |  2 | 24 || 0.55172 | 0.06897 | 0.82759 
  21677 | 17 |  2 | 24 || 0.58621 | 0.06897 | 0.82759 
  21678 | 18 |  2 | 24 || 0.62069 | 0.06897 | 0.82759 
  21679 | 19 |  2 | 24 || 0.65517 | 0.06897 | 0.82759 
  21680 | 20 |  2 | 24 || 0.68966 | 0.06897 | 0.82759 
  21681 | 21 |  2 | 24 || 0.72414 | 0.06897 | 0.82759 
  21682 | 22 |  2 | 24 || 0.75862 | 0.06897 | 0.82759 
  21683 | 23 |  2 | 24 || 0.79310 | 0.06897 | 0.82759 
  21684 | 24 |  2 | 24 || 0.82759 | 0.06897 | 0.82759 
  21685 | 25 |  2 | 24 || 0.86207 | 0.06897 | 0.82759 
  21686 | 26 |  2 | 24 || 0.89655 | 0.06897 | 0.82759 
  21687 | 27 |  2 | 24 || 0.93103 | 0.06897 | 0.82759 
  21688 | 28 |  2 | 24 || 0.96552 | 0.06897 | 0.82759 
  21689 | 29 |  2 | 24 || 1.00000 | 0.06897 | 0.82759 
  21690 |  0 |  3 | 24 || 0.00000 | 0.10345 | 0.82759 
  21691 |  1 |  3 | 24 || 0.03448 | 0.10345 | 0.82759 
  21692 |  2 |  3 | 24 || 0.06897 | 0.10345 | 0.82759 
  21693 |  3 |  3 | 24 || 0.10345 | 0.10345 | 0.82759 
  21694 |  4 |  3 | 24 || 0.13793 | 0.10345 | 0.82759 
  21695 |  5 |  3 | 24 || 0.17241 | 0.10345 | 0.82759 
  21696 |  6 |  3 | 24 || 0.20690 | 0.10345 | 0.82759 
  21697 |  7 |  3 | 24 || 0.24138 | 0.10345 | 0.82759 
  21698 |  8 |  3 | 24 || 0.27586 | 0.10345 | 0.82759 
  21699 |  9 |  3 | 24 || 0.31034 | 0.10345 | 0.82759 
  21700 | 10 |  3 | 24 || 0.34483 | 0.10345 | 0.82759 
  21701 | 11 |  3 | 24 || 0.37931 | 0.10345 | 0.82759 
  21702 | 12 |  3 | 24 || 0.41379 | 0.10345 | 0.82759 
  21703 | 13 |  3 | 24 || 0.44828 | 0.10345 | 0.82759 
  21704 | 14 |  3 | 24 || 0.48276 | 0.10345 | 0.82759 
  21705 | 15 |  3 | 24 || 0.51724 | 0.10345 | 0.82759 
  21706 | 16 |  3 | 24 || 0.55172 | 0.10345 | 0.82759 
  21707 | 17 |  3 | 24 || 0.58621 | 0.10345 | 0.82759 
  21708 | 18 |  3 | 24 || 0.62069 | 0.10345 | 0.82759 
  21709 | 19 |  3 | 24 || 0.65517 | 0.10345 | 0.82759 
  21710 | 20 |  3 | 24 || 0.68966 | 0.10345 | 0.82759 
  21711 | 21 |  3 | 24 || 0.72414 | 0.10345 | 0.82759 
  21712 | 22 |  3 | 24 || 0.75862 | 0.10345 | 0.82759 
  21713 | 23 |  3 | 24 || 0.79310 | 0.10345 | 0.82759 
  21714 | 24 |  3 | 24 || 0.82759 | 0.10345 | 0.82759 
  21715 | 25 |  3 | 24 || 0.86207 | 0.10345 | 0.82759 
  21716 | 26 |  3 | 24 || 0.89655 | 0.10345 | 0.82759 
  21717 | 27 |  3 | 24 || 0.93103 | 0.10345 | 0.82759 
  21718 | 28 |  3 | 24 || 0.96552 | 0.10345 | 0.82759 
  21719 | 29 |  3 | 24 || 1.00000 | 0.10345 | 0.82759 
  21720 |  0 |  4 | 24 || 0.00000 | 0.13793 | 0.82759 
  21721 |  1 |  4 | 24 || 0.03448 | 0.13793 | 0.82759 
  21722 |  2 |  4 | 24 || 0.06897 | 0.13793 | 0.82759 
  21723 |  3 |  4 | 24 || 0.10345 | 0.13793 | 0.82759 
  21724 |  4 |  4 | 24 || 0.13793 | 0.13793 | 0.82759 
  21725 |  5 |  4 | 24 || 0.17241 | 0.13793 | 0.82759 
  21726 |  6 |  4 | 24 || 0.20690 | 0.13793 | 0.82759 
  21727 |  7 |  4 | 24 || 0.24138 | 0.13793 | 0.82759 
  21728 |  8 |  4 | 24 || 0.27586 | 0.13793 | 0.82759 
  21729 |  9 |  4 | 24 || 0.31034 | 0.13793 | 0.82759 
  21730 | 10 |  4 | 24 || 0.34483 | 0.13793 | 0.82759 
  21731 | 11 |  4 | 24 || 0.37931 | 0.13793 | 0.82759 
  21732 | 12 |  4 | 24 || 0.41379 | 0.13793 | 0.82759 
  21733 | 13 |  4 | 24 || 0.44828 | 0.13793 | 0.82759 
  21734 | 14 |  4 | 24 || 0.48276 | 0.13793 | 0.82759 
  21735 | 15 |  4 | 24 || 0.51724 | 0.13793 | 0.82759 
  21736 | 16 |  4 | 24 || 0.55172 | 0.13793 | 0.82759 
  21737 | 17 |  4 | 24 || 0.58621 | 0.13793 | 0.82759 
  21738 | 18 |  4 | 24 || 0.62069 | 0.13793 | 0.82759 
  21739 | 19 |  4 | 24 || 0.65517 | 0.13793 | 0.82759 
  21740 | 20 |  4 | 24 || 0.68966 | 0.13793 | 0.82759 
  21741 | 21 |  4 | 24 || 0.72414 | 0.13793 | 0.82759 
  21742 | 22 |  4 | 24 || 0.75862 | 0.13793 | 0.82759 
  21743 | 23 |  4 | 24 || 0.79310 | 0.13793 | 0.82759 
  21744 | 24 |  4 | 24 || 0.82759 | 0.13793 | 0.82759 
  21745 | 25 |  4 | 24 || 0.86207 | 0.13793 | 0.82759 
  21746 | 26 |  4 | 24 || 0.89655 | 0.13793 | 0.82759 
  21747 | 27 |  4 | 24 || 0.93103 | 0.13793 | 0.82759 
  21748 | 28 |  4 | 24 || 0.96552 | 0.13793 | 0.82759 
  21749 | 29 |  4 | 24 || 1.00000 | 0.13793 | 0.82759 
  21750 |  0 |  5 | 24 || 0.00000 | 0.17241 | 0.82759 
  21751 |  1 |  5 | 24 || 0.03448 | 0.17241 | 0.82759 
  21752 |  2 |  5 | 24 || 0.06897 | 0.17241 | 0.82759 
  21753 |  3 |  5 | 24 || 0.10345 | 0.17241 | 0.82759 
  21754 |  4 |  5 | 24 || 0.13793 | 0.17241 | 0.82759 
  21755 |  5 |  5 | 24 || 0.17241 | 0.17241 | 0.82759 
  21756 |  6 |  5 | 24 || 0.20690 | 0.17241 | 0.82759 
  21757 |  7 |  5 | 24 || 0.24138 | 0.17241 | 0.82759 
  21758 |  8 |  5 | 24 || 0.27586 | 0.17241 | 0.82759 
  21759 |  9 |  5 | 24 || 0.31034 | 0.17241 | 0.82759 
  21760 | 10 |  5 | 24 || 0.34483 | 0.17241 | 0.82759 
  21761 | 11 |  5 | 24 || 0.37931 | 0.17241 | 0.82759 
  21762 | 12 |  5 | 24 || 0.41379 | 0.17241 | 0.82759 
  21763 | 13 |  5 | 24 || 0.44828 | 0.17241 | 0.82759 
  21764 | 14 |  5 | 24 || 0.48276 | 0.17241 | 0.82759 
  21765 | 15 |  5 | 24 || 0.51724 | 0.17241 | 0.82759 
  21766 | 16 |  5 | 24 || 0.55172 | 0.17241 | 0.82759 
  21767 | 17 |  5 | 24 || 0.58621 | 0.17241 | 0.82759 
  21768 | 18 |  5 | 24 || 0.62069 | 0.17241 | 0.82759 
  21769 | 19 |  5 | 24 || 0.65517 | 0.17241 | 0.82759 
  21770 | 20 |  5 | 24 || 0.68966 | 0.17241 | 0.82759 
  21771 | 21 |  5 | 24 || 0.72414 | 0.17241 | 0.82759 
  21772 | 22 |  5 | 24 || 0.75862 | 0.17241 | 0.82759 
  21773 | 23 |  5 | 24 || 0.79310 | 0.17241 | 0.82759 
  21774 | 24 |  5 | 24 || 0.82759 | 0.17241 | 0.82759 
  21775 | 25 |  5 | 24 || 0.86207 | 0.17241 | 0.82759 
  21776 | 26 |  5 | 24 || 0.89655 | 0.17241 | 0.82759 
  21777 | 27 |  5 | 24 || 0.93103 | 0.17241 | 0.82759 
  21778 | 28 |  5 | 24 || 0.96552 | 0.17241 | 0.82759 
  21779 | 29 |  5 | 24 || 1.00000 | 0.17241 | 0.82759 
  21780 |  0 |  6 | 24 || 0.00000 | 0.20690 | 0.82759 
  21781 |  1 |  6 | 24 || 0.03448 | 0.20690 | 0.82759 
  21782 |  2 |  6 | 24 || 0.06897 | 0.20690 | 0.82759 
  21783 |  3 |  6 | 24 || 0.10345 | 0.20690 | 0.82759 
  21784 |  4 |  6 | 24 || 0.13793 | 0.20690 | 0.82759 
  21785 |  5 |  6 | 24 || 0.17241 | 0.20690 | 0.82759 
  21786 |  6 |  6 | 24 || 0.20690 | 0.20690 | 0.82759 
  21787 |  7 |  6 | 24 || 0.24138 | 0.20690 | 0.82759 
  21788 |  8 |  6 | 24 || 0.27586 | 0.20690 | 0.82759 
  21789 |  9 |  6 | 24 || 0.31034 | 0.20690 | 0.82759 
  21790 | 10 |  6 | 24 || 0.34483 | 0.20690 | 0.82759 
  21791 | 11 |  6 | 24 || 0.37931 | 0.20690 | 0.82759 
  21792 | 12 |  6 | 24 || 0.41379 | 0.20690 | 0.82759 
  21793 | 13 |  6 | 24 || 0.44828 | 0.20690 | 0.82759 
  21794 | 14 |  6 | 24 || 0.48276 | 0.20690 | 0.82759 
  21795 | 15 |  6 | 24 || 0.51724 | 0.20690 | 0.82759 
  21796 | 16 |  6 | 24 || 0.55172 | 0.20690 | 0.82759 
  21797 | 17 |  6 | 24 || 0.58621 | 0.20690 | 0.82759 
  21798 | 18 |  6 | 24 || 0.62069 | 0.20690 | 0.82759 
  21799 | 19 |  6 | 24 || 0.65517 | 0.20690 | 0.82759 
  21800 | 20 |  6 | 24 || 0.68966 | 0.20690 | 0.82759 
  21801 | 21 |  6 | 24 || 0.72414 | 0.20690 | 0.82759 
  21802 | 22 |  6 | 24 || 0.75862 | 0.20690 | 0.82759 
  21803 | 23 |  6 | 24 || 0.79310 | 0.20690 | 0.82759 
  21804 | 24 |  6 | 24 || 0.82759 | 0.20690 | 0.82759 
  21805 | 25 |  6 | 24 || 0.86207 | 0.20690 | 0.82759 
  21806 | 26 |  6 | 24 || 0.89655 | 0.20690 | 0.82759 
  21807 | 27 |  6 | 24 || 0.93103 | 0.20690 | 0.82759 
  21808 | 28 |  6 | 24 || 0.96552 | 0.20690 | 0.82759 
  21809 | 29 |  6 | 24 || 1.00000 | 0.20690 | 0.82759 
  21810 |  0 |  7 | 24 || 0.00000 | 0.24138 | 0.82759 
  21811 |  1 |  7 | 24 || 0.03448 | 0.24138 | 0.82759 
  21812 |  2 |  7 | 24 || 0.06897 | 0.24138 | 0.82759 
  21813 |  3 |  7 | 24 || 0.10345 | 0.24138 | 0.82759 
  21814 |  4 |  7 | 24 || 0.13793 | 0.24138 | 0.82759 
  21815 |  5 |  7 | 24 || 0.17241 | 0.24138 | 0.82759 
  21816 |  6 |  7 | 24 || 0.20690 | 0.24138 | 0.82759 
  21817 |  7 |  7 | 24 || 0.24138 | 0.24138 | 0.82759 
  21818 |  8 |  7 | 24 || 0.27586 | 0.24138 | 0.82759 
  21819 |  9 |  7 | 24 || 0.31034 | 0.24138 | 0.82759 
  21820 | 10 |  7 | 24 || 0.34483 | 0.24138 | 0.82759 
  21821 | 11 |  7 | 24 || 0.37931 | 0.24138 | 0.82759 
  21822 | 12 |  7 | 24 || 0.41379 | 0.24138 | 0.82759 
  21823 | 13 |  7 | 24 || 0.44828 | 0.24138 | 0.82759 
  21824 | 14 |  7 | 24 || 0.48276 | 0.24138 | 0.82759 
  21825 | 15 |  7 | 24 || 0.51724 | 0.24138 | 0.82759 
  21826 | 16 |  7 | 24 || 0.55172 | 0.24138 | 0.82759 
  21827 | 17 |  7 | 24 || 0.58621 | 0.24138 | 0.82759 
  21828 | 18 |  7 | 24 || 0.62069 | 0.24138 | 0.82759 
  21829 | 19 |  7 | 24 || 0.65517 | 0.24138 | 0.82759 
  21830 | 20 |  7 | 24 || 0.68966 | 0.24138 | 0.82759 
  21831 | 21 |  7 | 24 || 0.72414 | 0.24138 | 0.82759 
  21832 | 22 |  7 | 24 || 0.75862 | 0.24138 | 0.82759 
  21833 | 23 |  7 | 24 || 0.79310 | 0.24138 | 0.82759 
  21834 | 24 |  7 | 24 || 0.82759 | 0.24138 | 0.82759 
  21835 | 25 |  7 | 24 || 0.86207 | 0.24138 | 0.82759 
  21836 | 26 |  7 | 24 || 0.89655 | 0.24138 | 0.82759 
  21837 | 27 |  7 | 24 || 0.93103 | 0.24138 | 0.82759 
  21838 | 28 |  7 | 24 || 0.96552 | 0.24138 | 0.82759 
  21839 | 29 |  7 | 24 || 1.00000 | 0.24138 | 0.82759 
  21840 |  0 |  8 | 24 || 0.00000 | 0.27586 | 0.82759 
  21841 |  1 |  8 | 24 || 0.03448 | 0.27586 | 0.82759 
  21842 |  2 |  8 | 24 || 0.06897 | 0.27586 | 0.82759 
  21843 |  3 |  8 | 24 || 0.10345 | 0.27586 | 0.82759 
  21844 |  4 |  8 | 24 || 0.13793 | 0.27586 | 0.82759 
  21845 |  5 |  8 | 24 || 0.17241 | 0.27586 | 0.82759 
  21846 |  6 |  8 | 24 || 0.20690 | 0.27586 | 0.82759 
  21847 |  7 |  8 | 24 || 0.24138 | 0.27586 | 0.82759 
  21848 |  8 |  8 | 24 || 0.27586 | 0.27586 | 0.82759 
  21849 |  9 |  8 | 24 || 0.31034 | 0.27586 | 0.82759 
  21850 | 10 |  8 | 24 || 0.34483 | 0.27586 | 0.82759 
  21851 | 11 |  8 | 24 || 0.37931 | 0.27586 | 0.82759 
  21852 | 12 |  8 | 24 || 0.41379 | 0.27586 | 0.82759 
  21853 | 13 |  8 | 24 || 0.44828 | 0.27586 | 0.82759 
  21854 | 14 |  8 | 24 || 0.48276 | 0.27586 | 0.82759 
  21855 | 15 |  8 | 24 || 0.51724 | 0.27586 | 0.82759 
  21856 | 16 |  8 | 24 || 0.55172 | 0.27586 | 0.82759 
  21857 | 17 |  8 | 24 || 0.58621 | 0.27586 | 0.82759 
  21858 | 18 |  8 | 24 || 0.62069 | 0.27586 | 0.82759 
  21859 | 19 |  8 | 24 || 0.65517 | 0.27586 | 0.82759 
  21860 | 20 |  8 | 24 || 0.68966 | 0.27586 | 0.82759 
  21861 | 21 |  8 | 24 || 0.72414 | 0.27586 | 0.82759 
  21862 | 22 |  8 | 24 || 0.75862 | 0.27586 | 0.82759 
  21863 | 23 |  8 | 24 || 0.79310 | 0.27586 | 0.82759 
  21864 | 24 |  8 | 24 || 0.82759 | 0.27586 | 0.82759 
  21865 | 25 |  8 | 24 || 0.86207 | 0.27586 | 0.82759 
  21866 | 26 |  8 | 24 || 0.89655 | 0.27586 | 0.82759 
  21867 | 27 |  8 | 24 || 0.93103 | 0.27586 | 0.82759 
  21868 | 28 |  8 | 24 || 0.96552 | 0.27586 | 0.82759 
  21869 | 29 |  8 | 24 || 1.00000 | 0.27586 | 0.82759 
  21870 |  0 |  9 | 24 || 0.00000 | 0.31034 | 0.82759 
  21871 |  1 |  9 | 24 || 0.03448 | 0.31034 | 0.82759 
  21872 |  2 |  9 | 24 || 0.06897 | 0.31034 | 0.82759 
  21873 |  3 |  9 | 24 || 0.10345 | 0.31034 | 0.82759 
  21874 |  4 |  9 | 24 || 0.13793 | 0.31034 | 0.82759 
  21875 |  5 |  9 | 24 || 0.17241 | 0.31034 | 0.82759 
  21876 |  6 |  9 | 24 || 0.20690 | 0.31034 | 0.82759 
  21877 |  7 |  9 | 24 || 0.24138 | 0.31034 | 0.82759 
  21878 |  8 |  9 | 24 || 0.27586 | 0.31034 | 0.82759 
  21879 |  9 |  9 | 24 || 0.31034 | 0.31034 | 0.82759 
  21880 | 10 |  9 | 24 || 0.34483 | 0.31034 | 0.82759 
  21881 | 11 |  9 | 24 || 0.37931 | 0.31034 | 0.82759 
  21882 | 12 |  9 | 24 || 0.41379 | 0.31034 | 0.82759 
  21883 | 13 |  9 | 24 || 0.44828 | 0.31034 | 0.82759 
  21884 | 14 |  9 | 24 || 0.48276 | 0.31034 | 0.82759 
  21885 | 15 |  9 | 24 || 0.51724 | 0.31034 | 0.82759 
  21886 | 16 |  9 | 24 || 0.55172 | 0.31034 | 0.82759 
  21887 | 17 |  9 | 24 || 0.58621 | 0.31034 | 0.82759 
  21888 | 18 |  9 | 24 || 0.62069 | 0.31034 | 0.82759 
  21889 | 19 |  9 | 24 || 0.65517 | 0.31034 | 0.82759 
  21890 | 20 |  9 | 24 || 0.68966 | 0.31034 | 0.82759 
  21891 | 21 |  9 | 24 || 0.72414 | 0.31034 | 0.82759 
  21892 | 22 |  9 | 24 || 0.75862 | 0.31034 | 0.82759 
  21893 | 23 |  9 | 24 || 0.79310 | 0.31034 | 0.82759 
  21894 | 24 |  9 | 24 || 0.82759 | 0.31034 | 0.82759 
  21895 | 25 |  9 | 24 || 0.86207 | 0.31034 | 0.82759 
  21896 | 26 |  9 | 24 || 0.89655 | 0.31034 | 0.82759 
  21897 | 27 |  9 | 24 || 0.93103 | 0.31034 | 0.82759 
  21898 | 28 |  9 | 24 || 0.96552 | 0.31034 | 0.82759 
  21899 | 29 |  9 | 24 || 1.00000 | 0.31034 | 0.82759 
  21900 |  0 | 10 | 24 || 0.00000 | 0.34483 | 0.82759 
  21901 |  1 | 10 | 24 || 0.03448 | 0.34483 | 0.82759 
  21902 |  2 | 10 | 24 || 0.06897 | 0.34483 | 0.82759 
  21903 |  3 | 10 | 24 || 0.10345 | 0.34483 | 0.82759 
  21904 |  4 | 10 | 24 || 0.13793 | 0.34483 | 0.82759 
  21905 |  5 | 10 | 24 || 0.17241 | 0.34483 | 0.82759 
  21906 |  6 | 10 | 24 || 0.20690 | 0.34483 | 0.82759 
  21907 |  7 | 10 | 24 || 0.24138 | 0.34483 | 0.82759 
  21908 |  8 | 10 | 24 || 0.27586 | 0.34483 | 0.82759 
  21909 |  9 | 10 | 24 || 0.31034 | 0.34483 | 0.82759 
  21910 | 10 | 10 | 24 || 0.34483 | 0.34483 | 0.82759 
  21911 | 11 | 10 | 24 || 0.37931 | 0.34483 | 0.82759 
  21912 | 12 | 10 | 24 || 0.41379 | 0.34483 | 0.82759 
  21913 | 13 | 10 | 24 || 0.44828 | 0.34483 | 0.82759 
  21914 | 14 | 10 | 24 || 0.48276 | 0.34483 | 0.82759 
  21915 | 15 | 10 | 24 || 0.51724 | 0.34483 | 0.82759 
  21916 | 16 | 10 | 24 || 0.55172 | 0.34483 | 0.82759 
  21917 | 17 | 10 | 24 || 0.58621 | 0.34483 | 0.82759 
  21918 | 18 | 10 | 24 || 0.62069 | 0.34483 | 0.82759 
  21919 | 19 | 10 | 24 || 0.65517 | 0.34483 | 0.82759 
  21920 | 20 | 10 | 24 || 0.68966 | 0.34483 | 0.82759 
  21921 | 21 | 10 | 24 || 0.72414 | 0.34483 | 0.82759 
  21922 | 22 | 10 | 24 || 0.75862 | 0.34483 | 0.82759 
  21923 | 23 | 10 | 24 || 0.79310 | 0.34483 | 0.82759 
  21924 | 24 | 10 | 24 || 0.82759 | 0.34483 | 0.82759 
  21925 | 25 | 10 | 24 || 0.86207 | 0.34483 | 0.82759 
  21926 | 26 | 10 | 24 || 0.89655 | 0.34483 | 0.82759 
  21927 | 27 | 10 | 24 || 0.93103 | 0.34483 | 0.82759 
  21928 | 28 | 10 | 24 || 0.96552 | 0.34483 | 0.82759 
  21929 | 29 | 10 | 24 || 1.00000 | 0.34483 | 0.82759 
  21930 |  0 | 11 | 24 || 0.00000 | 0.37931 | 0.82759 
  21931 |  1 | 11 | 24 || 0.03448 | 0.37931 | 0.82759 
  21932 |  2 | 11 | 24 || 0.06897 | 0.37931 | 0.82759 
  21933 |  3 | 11 | 24 || 0.10345 | 0.37931 | 0.82759 
  21934 |  4 | 11 | 24 || 0.13793 | 0.37931 | 0.82759 
  21935 |  5 | 11 | 24 || 0.17241 | 0.37931 | 0.82759 
  21936 |  6 | 11 | 24 || 0.20690 | 0.37931 | 0.82759 
  21937 |  7 | 11 | 24 || 0.24138 | 0.37931 | 0.82759 
  21938 |  8 | 11 | 24 || 0.27586 | 0.37931 | 0.82759 
  21939 |  9 | 11 | 24 || 0.31034 | 0.37931 | 0.82759 
  21940 | 10 | 11 | 24 || 0.34483 | 0.37931 | 0.82759 
  21941 | 11 | 11 | 24 || 0.37931 | 0.37931 | 0.82759 
  21942 | 12 | 11 | 24 || 0.41379 | 0.37931 | 0.82759 
  21943 | 13 | 11 | 24 || 0.44828 | 0.37931 | 0.82759 
  21944 | 14 | 11 | 24 || 0.48276 | 0.37931 | 0.82759 
  21945 | 15 | 11 | 24 || 0.51724 | 0.37931 | 0.82759 
  21946 | 16 | 11 | 24 || 0.55172 | 0.37931 | 0.82759 
  21947 | 17 | 11 | 24 || 0.58621 | 0.37931 | 0.82759 
  21948 | 18 | 11 | 24 || 0.62069 | 0.37931 | 0.82759 
  21949 | 19 | 11 | 24 || 0.65517 | 0.37931 | 0.82759 
  21950 | 20 | 11 | 24 || 0.68966 | 0.37931 | 0.82759 
  21951 | 21 | 11 | 24 || 0.72414 | 0.37931 | 0.82759 
  21952 | 22 | 11 | 24 || 0.75862 | 0.37931 | 0.82759 
  21953 | 23 | 11 | 24 || 0.79310 | 0.37931 | 0.82759 
  21954 | 24 | 11 | 24 || 0.82759 | 0.37931 | 0.82759 
  21955 | 25 | 11 | 24 || 0.86207 | 0.37931 | 0.82759 
  21956 | 26 | 11 | 24 || 0.89655 | 0.37931 | 0.82759 
  21957 | 27 | 11 | 24 || 0.93103 | 0.37931 | 0.82759 
  21958 | 28 | 11 | 24 || 0.96552 | 0.37931 | 0.82759 
  21959 | 29 | 11 | 24 || 1.00000 | 0.37931 | 0.82759 
  21960 |  0 | 12 | 24 || 0.00000 | 0.41379 | 0.82759 
  21961 |  1 | 12 | 24 || 0.03448 | 0.41379 | 0.82759 
  21962 |  2 | 12 | 24 || 0.06897 | 0.41379 | 0.82759 
  21963 |  3 | 12 | 24 || 0.10345 | 0.41379 | 0.82759 
  21964 |  4 | 12 | 24 || 0.13793 | 0.41379 | 0.82759 
  21965 |  5 | 12 | 24 || 0.17241 | 0.41379 | 0.82759 
