Printing from thread 2
   ID   |  i |  j |  k ||    x    |    y    |    z
  10870 | 10 |  2 | 12 || 0.34483 | 0.06897 | 0.41379 
  10871 | 11 |  2 | 12 || 0.37931 | 0.06897 | 0.41379 
  10872 | 12 |  2 | 12 || 0.41379 | 0.06897 | 0.41379 
  10873 | 13 |  2 | 12 || 0.44828 | 0.06897 | 0.41379 
  10874 | 14 |  2 | 12 || 0.48276 | 0.06897 | 0.41379 
  10875 | 15 |  2 | 12 || 0.51724 | 0.06897 | 0.41379 
  10876 | 16 |  2 | 12 || 0.55172 | 0.06897 | 0.41379 
  10877 | 17 |  2 | 12 || 0.58621 | 0.06897 | 0.41379 
  10878 | 18 |  2 | 12 || 0.62069 | 0.06897 | 0.41379 
  10879 | 19 |  2 | 12 || 0.65517 | 0.06897 | 0.41379 
  10880 | 20 |  2 | 12 || 0.68966 | 0.06897 | 0.41379 
  10881 | 21 |  2 | 12 || 0.72414 | 0.06897 | 0.41379 
  10882 | 22 |  2 | 12 || 0.75862 | 0.06897 | 0.41379 
  10883 | 23 |  2 | 12 || 0.79310 | 0.06897 | 0.41379 
  10884 | 24 |  2 | 12 || 0.82759 | 0.06897 | 0.41379 
  10885 | 25 |  2 | 12 || 0.86207 | 0.06897 | 0.41379 
  10886 | 26 |  2 | 12 || 0.89655 | 0.06897 | 0.41379 
  10887 | 27 |  2 | 12 || 0.93103 | 0.06897 | 0.41379 
  10888 | 28 |  2 | 12 || 0.96552 | 0.06897 | 0.41379 
  10889 | 29 |  2 | 12 || 1.00000 | 0.06897 | 0.41379 
  10890 |  0 |  3 | 12 || 0.00000 | 0.10345 | 0.41379 
  10891 |  1 |  3 | 12 || 0.03448 | 0.10345 | 0.41379 
  10892 |  2 |  3 | 12 || 0.06897 | 0.10345 | 0.41379 
  10893 |  3 |  3 | 12 || 0.10345 | 0.10345 | 0.41379 
  10894 |  4 |  3 | 12 || 0.13793 | 0.10345 | 0.41379 
  10895 |  5 |  3 | 12 || 0.17241 | 0.10345 | 0.41379 
  10896 |  6 |  3 | 12 || 0.20690 | 0.10345 | 0.41379 
  10897 |  7 |  3 | 12 || 0.24138 | 0.10345 | 0.41379 
  10898 |  8 |  3 | 12 || 0.27586 | 0.10345 | 0.41379 
  10899 |  9 |  3 | 12 || 0.31034 | 0.10345 | 0.41379 
  10900 | 10 |  3 | 12 || 0.34483 | 0.10345 | 0.41379 
  10901 | 11 |  3 | 12 || 0.37931 | 0.10345 | 0.41379 
  10902 | 12 |  3 | 12 || 0.41379 | 0.10345 | 0.41379 
  10903 | 13 |  3 | 12 || 0.44828 | 0.10345 | 0.41379 
  10904 | 14 |  3 | 12 || 0.48276 | 0.10345 | 0.41379 
  10905 | 15 |  3 | 12 || 0.51724 | 0.10345 | 0.41379 
  10906 | 16 |  3 | 12 || 0.55172 | 0.10345 | 0.41379 
  10907 | 17 |  3 | 12 || 0.58621 | 0.10345 | 0.41379 
  10908 | 18 |  3 | 12 || 0.62069 | 0.10345 | 0.41379 
  10909 | 19 |  3 | 12 || 0.65517 | 0.10345 | 0.41379 
  10910 | 20 |  3 | 12 || 0.68966 | 0.10345 | 0.41379 
  10911 | 21 |  3 | 12 || 0.72414 | 0.10345 | 0.41379 
  10912 | 22 |  3 | 12 || 0.75862 | 0.10345 | 0.41379 
  10913 | 23 |  3 | 12 || 0.79310 | 0.10345 | 0.41379 
  10914 | 24 |  3 | 12 || 0.82759 | 0.10345 | 0.41379 
  10915 | 25 |  3 | 12 || 0.86207 | 0.10345 | 0.41379 
  10916 | 26 |  3 | 12 || 0.89655 | 0.10345 | 0.41379 
  10917 | 27 |  3 | 12 || 0.93103 | 0.10345 | 0.41379 
  10918 | 28 |  3 | 12 || 0.96552 | 0.10345 | 0.41379 
  10919 | 29 |  3 | 12 || 1.00000 | 0.10345 | 0.41379 
  10920 |  0 |  4 | 12 || 0.00000 | 0.13793 | 0.41379 
  10921 |  1 |  4 | 12 || 0.03448 | 0.13793 | 0.41379 
  10922 |  2 |  4 | 12 || 0.06897 | 0.13793 | 0.41379 
  10923 |  3 |  4 | 12 || 0.10345 | 0.13793 | 0.41379 
  10924 |  4 |  4 | 12 || 0.13793 | 0.13793 | 0.41379 
  10925 |  5 |  4 | 12 || 0.17241 | 0.13793 | 0.41379 
  10926 |  6 |  4 | 12 || 0.20690 | 0.13793 | 0.41379 
  10927 |  7 |  4 | 12 || 0.24138 | 0.13793 | 0.41379 
  10928 |  8 |  4 | 12 || 0.27586 | 0.13793 | 0.41379 
  10929 |  9 |  4 | 12 || 0.31034 | 0.13793 | 0.41379 
  10930 | 10 |  4 | 12 || 0.34483 | 0.13793 | 0.41379 
  10931 | 11 |  4 | 12 || 0.37931 | 0.13793 | 0.41379 
  10932 | 12 |  4 | 12 || 0.41379 | 0.13793 | 0.41379 
  10933 | 13 |  4 | 12 || 0.44828 | 0.13793 | 0.41379 
  10934 | 14 |  4 | 12 || 0.48276 | 0.13793 | 0.41379 
  10935 | 15 |  4 | 12 || 0.51724 | 0.13793 | 0.41379 
  10936 | 16 |  4 | 12 || 0.55172 | 0.13793 | 0.41379 
  10937 | 17 |  4 | 12 || 0.58621 | 0.13793 | 0.41379 
  10938 | 18 |  4 | 12 || 0.62069 | 0.13793 | 0.41379 
  10939 | 19 |  4 | 12 || 0.65517 | 0.13793 | 0.41379 
  10940 | 20 |  4 | 12 || 0.68966 | 0.13793 | 0.41379 
  10941 | 21 |  4 | 12 || 0.72414 | 0.13793 | 0.41379 
  10942 | 22 |  4 | 12 || 0.75862 | 0.13793 | 0.41379 
  10943 | 23 |  4 | 12 || 0.79310 | 0.13793 | 0.41379 
  10944 | 24 |  4 | 12 || 0.82759 | 0.13793 | 0.41379 
  10945 | 25 |  4 | 12 || 0.86207 | 0.13793 | 0.41379 
  10946 | 26 |  4 | 12 || 0.89655 | 0.13793 | 0.41379 
  10947 | 27 |  4 | 12 || 0.93103 | 0.13793 | 0.41379 
  10948 | 28 |  4 | 12 || 0.96552 | 0.13793 | 0.41379 
  10949 | 29 |  4 | 12 || 1.00000 | 0.13793 | 0.41379 
  10950 |  0 |  5 | 12 || 0.00000 | 0.17241 | 0.41379 
  10951 |  1 |  5 | 12 || 0.03448 | 0.17241 | 0.41379 
  10952 |  2 |  5 | 12 || 0.06897 | 0.17241 | 0.41379 
  10953 |  3 |  5 | 12 || 0.10345 | 0.17241 | 0.41379 
  10954 |  4 |  5 | 12 || 0.13793 | 0.17241 | 0.41379 
  10955 |  5 |  5 | 12 || 0.17241 | 0.17241 | 0.41379 
  10956 |  6 |  5 | 12 || 0.20690 | 0.17241 | 0.41379 
  10957 |  7 |  5 | 12 || 0.24138 | 0.17241 | 0.41379 
  10958 |  8 |  5 | 12 || 0.27586 | 0.17241 | 0.41379 
  10959 |  9 |  5 | 12 || 0.31034 | 0.17241 | 0.41379 
  10960 | 10 |  5 | 12 || 0.34483 | 0.17241 | 0.41379 
  10961 | 11 |  5 | 12 || 0.37931 | 0.17241 | 0.41379 
  10962 | 12 |  5 | 12 || 0.41379 | 0.17241 | 0.41379 
  10963 | 13 |  5 | 12 || 0.44828 | 0.17241 | 0.41379 
  10964 | 14 |  5 | 12 || 0.48276 | 0.17241 | 0.41379 
  10965 | 15 |  5 | 12 || 0.51724 | 0.17241 | 0.41379 
  10966 | 16 |  5 | 12 || 0.55172 | 0.17241 | 0.41379 
  10967 | 17 |  5 | 12 || 0.58621 | 0.17241 | 0.41379 
  10968 | 18 |  5 | 12 || 0.62069 | 0.17241 | 0.41379 
  10969 | 19 |  5 | 12 || 0.65517 | 0.17241 | 0.41379 
  10970 | 20 |  5 | 12 || 0.68966 | 0.17241 | 0.41379 
  10971 | 21 |  5 | 12 || 0.72414 | 0.17241 | 0.41379 
  10972 | 22 |  5 | 12 || 0.75862 | 0.17241 | 0.41379 
  10973 | 23 |  5 | 12 || 0.79310 | 0.17241 | 0.41379 
  10974 | 24 |  5 | 12 || 0.82759 | 0.17241 | 0.41379 
  10975 | 25 |  5 | 12 || 0.86207 | 0.17241 | 0.41379 
  10976 | 26 |  5 | 12 || 0.89655 | 0.17241 | 0.41379 
  10977 | 27 |  5 | 12 || 0.93103 | 0.17241 | 0.41379 
  10978 | 28 |  5 | 12 || 0.96552 | 0.17241 | 0.41379 
  10979 | 29 |  5 | 12 || 1.00000 | 0.17241 | 0.41379 
  10980 |  0 |  6 | 12 || 0.00000 | 0.20690 | 0.41379 
  10981 |  1 |  6 | 12 || 0.03448 | 0.20690 | 0.41379 
  10982 |  2 |  6 | 12 || 0.06897 | 0.20690 | 0.41379 
  10983 |  3 |  6 | 12 || 0.10345 | 0.20690 | 0.41379 
  10984 |  4 |  6 | 12 || 0.13793 | 0.20690 | 0.41379 
  10985 |  5 |  6 | 12 || 0.17241 | 0.20690 | 0.41379 
  10986 |  6 |  6 | 12 || 0.20690 | 0.20690 | 0.41379 
  10987 |  7 |  6 | 12 || 0.24138 | 0.20690 | 0.41379 
  10988 |  8 |  6 | 12 || 0.27586 | 0.20690 | 0.41379 
  10989 |  9 |  6 | 12 || 0.31034 | 0.20690 | 0.41379 
  10990 | 10 |  6 | 12 || 0.34483 | 0.20690 | 0.41379 
  10991 | 11 |  6 | 12 || 0.37931 | 0.20690 | 0.41379 
  10992 | 12 |  6 | 12 || 0.41379 | 0.20690 | 0.41379 
  10993 | 13 |  6 | 12 || 0.44828 | 0.20690 | 0.41379 
  10994 | 14 |  6 | 12 || 0.48276 | 0.20690 | 0.41379 
  10995 | 15 |  6 | 12 || 0.51724 | 0.20690 | 0.41379 
  10996 | 16 |  6 | 12 || 0.55172 | 0.20690 | 0.41379 
  10997 | 17 |  6 | 12 || 0.58621 | 0.20690 | 0.41379 
  10998 | 18 |  6 | 12 || 0.62069 | 0.20690 | 0.41379 
  10999 | 19 |  6 | 12 || 0.65517 | 0.20690 | 0.41379 
  11000 | 20 |  6 | 12 || 0.68966 | 0.20690 | 0.41379 
  11001 | 21 |  6 | 12 || 0.72414 | 0.20690 | 0.41379 
  11002 | 22 |  6 | 12 || 0.75862 | 0.20690 | 0.41379 
  11003 | 23 |  6 | 12 || 0.79310 | 0.20690 | 0.41379 
  11004 | 24 |  6 | 12 || 0.82759 | 0.20690 | 0.41379 
  11005 | 25 |  6 | 12 || 0.86207 | 0.20690 | 0.41379 
  11006 | 26 |  6 | 12 || 0.89655 | 0.20690 | 0.41379 
  11007 | 27 |  6 | 12 || 0.93103 | 0.20690 | 0.41379 
  11008 | 28 |  6 | 12 || 0.96552 | 0.20690 | 0.41379 
  11009 | 29 |  6 | 12 || 1.00000 | 0.20690 | 0.41379 
  11010 |  0 |  7 | 12 || 0.00000 | 0.24138 | 0.41379 
  11011 |  1 |  7 | 12 || 0.03448 | 0.24138 | 0.41379 
  11012 |  2 |  7 | 12 || 0.06897 | 0.24138 | 0.41379 
  11013 |  3 |  7 | 12 || 0.10345 | 0.24138 | 0.41379 
  11014 |  4 |  7 | 12 || 0.13793 | 0.24138 | 0.41379 
  11015 |  5 |  7 | 12 || 0.17241 | 0.24138 | 0.41379 
  11016 |  6 |  7 | 12 || 0.20690 | 0.24138 | 0.41379 
  11017 |  7 |  7 | 12 || 0.24138 | 0.24138 | 0.41379 
  11018 |  8 |  7 | 12 || 0.27586 | 0.24138 | 0.41379 
  11019 |  9 |  7 | 12 || 0.31034 | 0.24138 | 0.41379 
  11020 | 10 |  7 | 12 || 0.34483 | 0.24138 | 0.41379 
  11021 | 11 |  7 | 12 || 0.37931 | 0.24138 | 0.41379 
  11022 | 12 |  7 | 12 || 0.41379 | 0.24138 | 0.41379 
  11023 | 13 |  7 | 12 || 0.44828 | 0.24138 | 0.41379 
  11024 | 14 |  7 | 12 || 0.48276 | 0.24138 | 0.41379 
  11025 | 15 |  7 | 12 || 0.51724 | 0.24138 | 0.41379 
  11026 | 16 |  7 | 12 || 0.55172 | 0.24138 | 0.41379 
  11027 | 17 |  7 | 12 || 0.58621 | 0.24138 | 0.41379 
  11028 | 18 |  7 | 12 || 0.62069 | 0.24138 | 0.41379 
  11029 | 19 |  7 | 12 || 0.65517 | 0.24138 | 0.41379 
  11030 | 20 |  7 | 12 || 0.68966 | 0.24138 | 0.41379 
  11031 | 21 |  7 | 12 || 0.72414 | 0.24138 | 0.41379 
  11032 | 22 |  7 | 12 || 0.75862 | 0.24138 | 0.41379 
  11033 | 23 |  7 | 12 || 0.79310 | 0.24138 | 0.41379 
  11034 | 24 |  7 | 12 || 0.82759 | 0.24138 | 0.41379 
  11035 | 25 |  7 | 12 || 0.86207 | 0.24138 | 0.41379 
  11036 | 26 |  7 | 12 || 0.89655 | 0.24138 | 0.41379 
  11037 | 27 |  7 | 12 || 0.93103 | 0.24138 | 0.41379 
  11038 | 28 |  7 | 12 || 0.96552 | 0.24138 | 0.41379 
  11039 | 29 |  7 | 12 || 1.00000 | 0.24138 | 0.41379 
  11040 |  0 |  8 | 12 || 0.00000 | 0.27586 | 0.41379 
  11041 |  1 |  8 | 12 || 0.03448 | 0.27586 | 0.41379 
  11042 |  2 |  8 | 12 || 0.06897 | 0.27586 | 0.41379 
  11043 |  3 |  8 | 12 || 0.10345 | 0.27586 | 0.41379 
  11044 |  4 |  8 | 12 || 0.13793 | 0.27586 | 0.41379 
  11045 |  5 |  8 | 12 || 0.17241 | 0.27586 | 0.41379 
  11046 |  6 |  8 | 12 || 0.20690 | 0.27586 | 0.41379 
  11047 |  7 |  8 | 12 || 0.24138 | 0.27586 | 0.41379 
  11048 |  8 |  8 | 12 || 0.27586 | 0.27586 | 0.41379 
  11049 |  9 |  8 | 12 || 0.31034 | 0.27586 | 0.41379 
  11050 | 10 |  8 | 12 || 0.34483 | 0.27586 | 0.41379 
  11051 | 11 |  8 | 12 || 0.37931 | 0.27586 | 0.41379 
  11052 | 12 |  8 | 12 || 0.41379 | 0.27586 | 0.41379 
  11053 | 13 |  8 | 12 || 0.44828 | 0.27586 | 0.41379 
  11054 | 14 |  8 | 12 || 0.48276 | 0.27586 | 0.41379 
  11055 | 15 |  8 | 12 || 0.51724 | 0.27586 | 0.41379 
  11056 | 16 |  8 | 12 || 0.55172 | 0.27586 | 0.41379 
  11057 | 17 |  8 | 12 || 0.58621 | 0.27586 | 0.41379 
  11058 | 18 |  8 | 12 || 0.62069 | 0.27586 | 0.41379 
  11059 | 19 |  8 | 12 || 0.65517 | 0.27586 | 0.41379 
  11060 | 20 |  8 | 12 || 0.68966 | 0.27586 | 0.41379 
  11061 | 21 |  8 | 12 || 0.72414 | 0.27586 | 0.41379 
  11062 | 22 |  8 | 12 || 0.75862 | 0.27586 | 0.41379 
  11063 | 23 |  8 | 12 || 0.79310 | 0.27586 | 0.41379 
  11064 | 24 |  8 | 12 || 0.82759 | 0.27586 | 0.41379 
  11065 | 25 |  8 | 12 || 0.86207 | 0.27586 | 0.41379 
  11066 | 26 |  8 | 12 || 0.89655 | 0.27586 | 0.41379 
  11067 | 27 |  8 | 12 || 0.93103 | 0.27586 | 0.41379 
  11068 | 28 |  8 | 12 || 0.96552 | 0.27586 | 0.41379 
  11069 | 29 |  8 | 12 || 1.00000 | 0.27586 | 0.41379 
  11070 |  0 |  9 | 12 || 0.00000 | 0.31034 | 0.41379 
  11071 |  1 |  9 | 12 || 0.03448 | 0.31034 | 0.41379 
  11072 |  2 |  9 | 12 || 0.06897 | 0.31034 | 0.41379 
  11073 |  3 |  9 | 12 || 0.10345 | 0.31034 | 0.41379 
  11074 |  4 |  9 | 12 || 0.13793 | 0.31034 | 0.41379 
  11075 |  5 |  9 | 12 || 0.17241 | 0.31034 | 0.41379 
  11076 |  6 |  9 | 12 || 0.20690 | 0.31034 | 0.41379 
  11077 |  7 |  9 | 12 || 0.24138 | 0.31034 | 0.41379 
  11078 |  8 |  9 | 12 || 0.27586 | 0.31034 | 0.41379 
  11079 |  9 |  9 | 12 || 0.31034 | 0.31034 | 0.41379 
  11080 | 10 |  9 | 12 || 0.34483 | 0.31034 | 0.41379 
  11081 | 11 |  9 | 12 || 0.37931 | 0.31034 | 0.41379 
  11082 | 12 |  9 | 12 || 0.41379 | 0.31034 | 0.41379 
  11083 | 13 |  9 | 12 || 0.44828 | 0.31034 | 0.41379 
  11084 | 14 |  9 | 12 || 0.48276 | 0.31034 | 0.41379 
  11085 | 15 |  9 | 12 || 0.51724 | 0.31034 | 0.41379 
  11086 | 16 |  9 | 12 || 0.55172 | 0.31034 | 0.41379 
  11087 | 17 |  9 | 12 || 0.58621 | 0.31034 | 0.41379 
  11088 | 18 |  9 | 12 || 0.62069 | 0.31034 | 0.41379 
  11089 | 19 |  9 | 12 || 0.65517 | 0.31034 | 0.41379 
  11090 | 20 |  9 | 12 || 0.68966 | 0.31034 | 0.41379 
  11091 | 21 |  9 | 12 || 0.72414 | 0.31034 | 0.41379 
  11092 | 22 |  9 | 12 || 0.75862 | 0.31034 | 0.41379 
  11093 | 23 |  9 | 12 || 0.79310 | 0.31034 | 0.41379 
  11094 | 24 |  9 | 12 || 0.82759 | 0.31034 | 0.41379 
  11095 | 25 |  9 | 12 || 0.86207 | 0.31034 | 0.41379 
  11096 | 26 |  9 | 12 || 0.89655 | 0.31034 | 0.41379 
  11097 | 27 |  9 | 12 || 0.93103 | 0.31034 | 0.41379 
  11098 | 28 |  9 | 12 || 0.96552 | 0.31034 | 0.41379 
  11099 | 29 |  9 | 12 || 1.00000 | 0.31034 | 0.41379 
  11100 |  0 | 10 | 12 || 0.00000 | 0.34483 | 0.41379 
  11101 |  1 | 10 | 12 || 0.03448 | 0.34483 | 0.41379 
  11102 |  2 | 10 | 12 || 0.06897 | 0.34483 | 0.41379 
  11103 |  3 | 10 | 12 || 0.10345 | 0.34483 | 0.41379 
  11104 |  4 | 10 | 12 || 0.13793 | 0.34483 | 0.41379 
  11105 |  5 | 10 | 12 || 0.17241 | 0.34483 | 0.41379 
  11106 |  6 | 10 | 12 || 0.20690 | 0.34483 | 0.41379 
  11107 |  7 | 10 | 12 || 0.24138 | 0.34483 | 0.41379 
  11108 |  8 | 10 | 12 || 0.27586 | 0.34483 | 0.41379 
  11109 |  9 | 10 | 12 || 0.31034 | 0.34483 | 0.41379 
  11110 | 10 | 10 | 12 || 0.34483 | 0.34483 | 0.41379 
  11111 | 11 | 10 | 12 || 0.37931 | 0.34483 | 0.41379 
  11112 | 12 | 10 | 12 || 0.41379 | 0.34483 | 0.41379 
  11113 | 13 | 10 | 12 || 0.44828 | 0.34483 | 0.41379 
  11114 | 14 | 10 | 12 || 0.48276 | 0.34483 | 0.41379 
  11115 | 15 | 10 | 12 || 0.51724 | 0.34483 | 0.41379 
  11116 | 16 | 10 | 12 || 0.55172 | 0.34483 | 0.41379 
  11117 | 17 | 10 | 12 || 0.58621 | 0.34483 | 0.41379 
  11118 | 18 | 10 | 12 || 0.62069 | 0.34483 | 0.41379 
  11119 | 19 | 10 | 12 || 0.65517 | 0.34483 | 0.41379 
  11120 | 20 | 10 | 12 || 0.68966 | 0.34483 | 0.41379 
  11121 | 21 | 10 | 12 || 0.72414 | 0.34483 | 0.41379 
  11122 | 22 | 10 | 12 || 0.75862 | 0.34483 | 0.41379 
  11123 | 23 | 10 | 12 || 0.79310 | 0.34483 | 0.41379 
  11124 | 24 | 10 | 12 || 0.82759 | 0.34483 | 0.41379 
  11125 | 25 | 10 | 12 || 0.86207 | 0.34483 | 0.41379 
  11126 | 26 | 10 | 12 || 0.89655 | 0.34483 | 0.41379 
  11127 | 27 | 10 | 12 || 0.93103 | 0.34483 | 0.41379 
  11128 | 28 | 10 | 12 || 0.96552 | 0.34483 | 0.41379 
  11129 | 29 | 10 | 12 || 1.00000 | 0.34483 | 0.41379 
  11130 |  0 | 11 | 12 || 0.00000 | 0.37931 | 0.41379 
  11131 |  1 | 11 | 12 || 0.03448 | 0.37931 | 0.41379 
  11132 |  2 | 11 | 12 || 0.06897 | 0.37931 | 0.41379 
  11133 |  3 | 11 | 12 || 0.10345 | 0.37931 | 0.41379 
  11134 |  4 | 11 | 12 || 0.13793 | 0.37931 | 0.41379 
  11135 |  5 | 11 | 12 || 0.17241 | 0.37931 | 0.41379 
  11136 |  6 | 11 | 12 || 0.20690 | 0.37931 | 0.41379 
  11137 |  7 | 11 | 12 || 0.24138 | 0.37931 | 0.41379 
  11138 |  8 | 11 | 12 || 0.27586 | 0.37931 | 0.41379 
  11139 |  9 | 11 | 12 || 0.31034 | 0.37931 | 0.41379 
  11140 | 10 | 11 | 12 || 0.34483 | 0.37931 | 0.41379 
  11141 | 11 | 11 | 12 || 0.37931 | 0.37931 | 0.41379 
  11142 | 12 | 11 | 12 || 0.41379 | 0.37931 | 0.41379 
  11143 | 13 | 11 | 12 || 0.44828 | 0.37931 | 0.41379 
  11144 | 14 | 11 | 12 || 0.48276 | 0.37931 | 0.41379 
  11145 | 15 | 11 | 12 || 0.51724 | 0.37931 | 0.41379 
  11146 | 16 | 11 | 12 || 0.55172 | 0.37931 | 0.41379 
  11147 | 17 | 11 | 12 || 0.58621 | 0.37931 | 0.41379 
  11148 | 18 | 11 | 12 || 0.62069 | 0.37931 | 0.41379 
  11149 | 19 | 11 | 12 || 0.65517 | 0.37931 | 0.41379 
  11150 | 20 | 11 | 12 || 0.68966 | 0.37931 | 0.41379 
  11151 | 21 | 11 | 12 || 0.72414 | 0.37931 | 0.41379 
  11152 | 22 | 11 | 12 || 0.75862 | 0.37931 | 0.41379 
  11153 | 23 | 11 | 12 || 0.79310 | 0.37931 | 0.41379 
  11154 | 24 | 11 | 12 || 0.82759 | 0.37931 | 0.41379 
  11155 | 25 | 11 | 12 || 0.86207 | 0.37931 | 0.41379 
  11156 | 26 | 11 | 12 || 0.89655 | 0.37931 | 0.41379 
  11157 | 27 | 11 | 12 || 0.93103 | 0.37931 | 0.41379 
  11158 | 28 | 11 | 12 || 0.96552 | 0.37931 | 0.41379 
  11159 | 29 | 11 | 12 || 1.00000 | 0.37931 | 0.41379 
  11160 |  0 | 12 | 12 || 0.00000 | 0.41379 | 0.41379 
  11161 |  1 | 12 | 12 || 0.03448 | 0.41379 | 0.41379 
  11162 |  2 | 12 | 12 || 0.06897 | 0.41379 | 0.41379 
  11163 |  3 | 12 | 12 || 0.10345 | 0.41379 | 0.41379 
  11164 |  4 | 12 | 12 || 0.13793 | 0.41379 | 0.41379 
  11165 |  5 | 12 | 12 || 0.17241 | 0.41379 | 0.41379 
